Estación: ,C19268,Allende II
2013-07-21,0.01,CLIC
2013-07-22,0,CLIC
2013-07-23,0,CLIC
2013-07-24,0,CLIC
2013-07-25,0,CLIC
2013-07-26,0,CLIC
2013-07-27,0,CLIC
2013-07-28,0,CLIC
2013-07-29,0,CLIC
2013-07-30,0,CLIC
2013-07-31,0,CLIC
2013-08-01,0.01,CLIC
2013-08-02,0,CLIC
2013-08-03,0,CLIC
2013-08-04,0,CLIC
2013-08-05,0,CLIC
2013-08-06,0,CLIC
2013-08-07,0,CLIC
2013-08-08,0,CLIC
2013-08-09,0,CLIC
2013-08-10,14.2,CLIC
2013-08-11,1.6,CLIC
2013-08-12,0,CLIC
2013-08-13,0,CLIC
2013-08-14,0,CLIC
2013-08-15,0,CLIC
2013-08-16,0,CLIC
2013-08-17,1.3,CLIC
2013-08-18,0,CLIC
2013-08-19,0,CLIC
2013-08-20,3.8,CLIC
2013-08-21,0,CLIC
2013-08-22,0,CLIC
2013-08-23,0.01,CLIC
2013-08-24,0.7,CLIC
2013-08-25,2.4,CLIC
2013-08-26,1.6,CLIC
2013-08-27,0,CLIC
2013-08-28,0,CLIC
2013-08-29,0,CLIC
2013-08-30,0,CLIC
2013-08-31,0,CLIC
2013-09-01,0,CLIC
2013-09-02,7.1,CLIC
2013-09-03,2.6,CLIC
2013-09-04,0.2,CLIC
2013-09-05,29.7,CLIC
2013-09-06,27.5,CLIC
2013-09-07,0.2,CLIC
2013-09-08,0.01,CLIC
2013-09-09,0.01,CLIC
2013-09-10,0.7,CLIC
2013-09-11,34.1,CLIC
2013-09-12,4.9,CLIC
2013-09-13,53.6,CLIC
2013-09-14,53.4,CLIC
2013-09-15,112.6,CLIC
2013-09-16,120,CLIC
2013-09-17,14.3,CLIC
2013-09-18,0.01,CLIC
2013-09-19,3.2,CLIC
2013-09-20,8.8,CLIC
2013-09-21,0.01,CLIC
2013-09-22,0,CLIC
2013-09-23,0,CLIC
2013-09-24,0,CLIC
2013-09-25,0,CLIC
2013-09-26,0,CLIC
2013-09-27,0,CLIC
2013-09-28,20.8,CLIC
2013-09-29,4.8,CLIC
2013-09-30,0.3,CLIC
2013-10-01,0,CLIC
2013-10-02,0,CLIC
2013-10-03,0,CLIC
2013-10-04,0,CLIC
2013-10-05,0,CLIC
2013-10-06,3.3,CLIC
2013-10-07,0,CLIC
2013-10-08,0,CLIC
2013-10-09,0,CLIC
2013-10-10,0,CLIC
2013-10-11,0,CLIC
2013-10-13,2.7,CLIC
2013-10-14,0,CLIC
2013-10-15,0,CLIC
2013-10-16,9.3,CLIC
2013-10-17,12,CLIC
2013-10-18,0.7,CLIC
2013-10-19,16,CLIC
2013-10-20,2.2,CLIC
2013-10-21,0,CLIC
2013-10-22,0,CLIC
2013-10-23,0,CLIC
2013-10-24,0,CLIC
2013-10-25,0,CLIC
2013-10-26,0,CLIC
2013-10-27,0,CLIC
2013-10-28,0,CLIC
2013-10-29,0,CLIC
2013-10-30,0,CLIC
2013-10-31,0.3,CLIC
2013-11-01,6,CLIC
2013-11-02,0,CLIC
2013-11-03,0,CLIC
2013-11-04,0,CLIC
2013-11-05,0,CLIC
2013-11-06,32.7,CLIC
2013-11-07,3.3,CLIC
2013-11-08,0,CLIC
2013-11-09,0,CLIC
2013-11-10,6.7,CLIC
2013-11-11,10.2,CLIC
2013-11-12,31,CLIC
2013-11-13,0,CLIC
2013-11-14,0.5,CLIC
2013-11-16,0.3,CLIC
2013-11-17,0,CLIC
2013-11-18,6.5,CLIC
2013-11-19,12.3,CLIC
2013-11-20,2.3,CLIC
2013-11-21,0,CLIC
2013-11-22,13.5,CLIC
2013-11-23,1.8,CLIC
2013-11-24,4.4,CLIC
2013-11-25,8.2,CLIC
2013-11-26,0,CLIC
2013-11-27,0,CLIC
2013-11-28,0,CLIC
2013-11-29,0,CLIC
2013-11-30,0,CLIC
2013-12-01,0,CLIC
2013-12-02,0,CLIC
2013-12-03,0,CLIC
2013-12-04,0,CLIC
2013-12-05,0.6,CLIC
2013-12-06,3,CLIC
2013-12-07,2.2,CLIC
2013-12-08,0,CLIC
2013-12-09,1.2,CLIC
2013-12-10,0,CLIC
2013-12-11,0,CLIC
2013-12-12,0.7,CLIC
2013-12-15,0,CLIC
2013-12-16,0,CLIC
2013-12-17,0,CLIC
2013-12-18,0,CLIC
2013-12-19,0,CLIC
2013-12-20,0,CLIC
2013-12-21,0,CLIC
2013-12-22,0,CLIC
2013-12-23,0,CLIC
2013-12-24,0,CLIC
2013-12-25,6.8,CLIC
2013-12-26,17.3,CLIC
2013-12-27,8,CLIC
2013-12-29,11.9,CLIC
2013-12-30,53,CLIC
2013-12-31,5.4,CLIC
2014-01-01,0,CLIC
2014-01-02,0,CLIC
2014-01-03,0,CLIC
2014-01-04,0,CLIC
2014-01-05,0,CLIC
2014-01-06,0.4,CLIC
2014-01-07,0,CLIC
2014-01-08,0,CLIC
2014-01-09,0,CLIC
2014-01-10,0,CLIC
2014-01-11,0,CLIC
2014-01-12,0.8,CLIC
2014-01-13,0,CLIC
2014-01-14,0,CLIC
2014-01-15,0,CLIC
2014-01-16,0,CLIC
2014-01-18,0,CLIC
2014-01-19,0,CLIC
2014-01-20,0,CLIC
2014-01-21,0,CLIC
2014-01-22,0,CLIC
2014-01-23,0.8,CLIC
2014-01-25,0,CLIC
2014-01-26,0,CLIC
2014-01-27,0,CLIC
2014-01-28,6,CLIC
2014-01-29,0,CLIC
2014-01-30,0,CLIC
2014-01-31,0,CLIC
2014-02-01,0,CLIC
2014-02-02,0,CLIC
2014-02-03,8.7,CLIC
2014-02-04,0.01,CLIC
2014-02-05,12.8,CLIC
2014-02-06,5.2,CLIC
2014-02-07,0.3,CLIC
2014-02-08,0,CLIC
2014-02-09,0,CLIC
2014-02-10,2.5,CLIC
2014-02-11,1.8,CLIC
2014-02-12,0,CLIC
2014-02-13,0,CLIC
2014-02-14,0,CLIC
2014-02-15,0,CLIC
2014-02-16,0,CLIC
2014-02-17,0,CLIC
2014-02-18,0,CLIC
2014-02-19,0,CLIC
2014-02-20,0,CLIC
2014-02-21,0,CLIC
2014-02-22,0,CLIC
2014-02-23,0.3,CLIC
2014-02-24,0.01,CLIC
2014-02-25,0.01,CLIC
2014-02-26,3.6,CLIC
2014-02-27,0.2,CLIC
2014-02-28,0,CLIC
2014-03-01,0,CLIC
2014-03-02,0.01,CLIC
2014-03-03,6.6,CLIC
2014-03-04,0.3,CLIC
2014-03-05,0,CLIC
2014-03-06,0,CLIC
2014-03-07,0,CLIC
2014-03-08,13.8,CLIC
2014-03-09,4.5,CLIC
2014-03-10,3.8,CLIC
2014-03-11,0,CLIC
2014-03-12,0,CLIC
2014-03-13,0,CLIC
2014-03-14,0,CLIC
2014-03-15,0,CLIC
2014-03-16,0.01,CLIC
2014-03-17,0,CLIC
2014-03-18,0,CLIC
2014-03-19,0,CLIC
2014-03-20,0.01,CLIC
2014-03-21,0,CLIC
2014-03-22,0,CLIC
2014-03-23,3.8,CLIC
2014-03-24,0.3,CLIC
2014-03-25,1.4,CLIC
2014-03-26,0.4,CLIC
2014-03-27,0,CLIC
2014-03-28,0,CLIC
2014-03-29,2.3,CLIC
2014-03-30,0,CLIC
2014-03-31,0,CLIC
2014-04-01,0,CLIC
2014-04-02,0,CLIC
2014-04-03,0,CLIC
2014-04-04,0,CLIC
2014-04-05,0,CLIC
2014-04-06,0,CLIC
2014-04-07,0,CLIC
2014-04-08,0,CLIC
2014-04-09,0,CLIC
2014-04-10,0,CLIC
2014-04-11,0,CLIC
2014-04-12,0,CLIC
2014-04-13,0,CLIC
2014-04-15,0,CLIC
2014-04-16,0,CLIC
2014-04-17,0.4,CLIC
2014-04-18,6.5,CLIC
2014-04-19,11,CLIC
2014-04-20,1.8,CLIC
2014-04-21,2.3,CLIC
2014-04-23,0.4,CLIC
2014-04-24,0,CLIC
2014-04-25,2.8,CLIC
2014-04-26,0,CLIC
2014-04-27,0,CLIC
2014-04-28,0,CLIC
2014-04-29,0,CLIC
2014-05-01,1.2,CLIC
2014-05-02,0,CLIC
2014-05-03,0,CLIC
2014-05-04,0,CLIC
2014-05-05,0,CLIC
2014-05-06,0,CLIC
2014-05-07,0,CLIC
2014-05-08,0.01,CLIC
2014-05-09,1.5,CLIC
2014-05-10,0,CLIC
2014-05-11,1.3,CLIC
2014-05-12,2.2,CLIC
2014-05-13,5.2,CLIC
2014-05-14,0,CLIC
2014-05-15,0,CLIC
2014-05-16,0,CLIC
2014-05-17,0,CLIC
2014-05-18,0,CLIC
2014-05-19,0,CLIC
2014-05-20,0,CLIC
2014-05-21,0,CLIC
2014-05-22,0.01,CLIC
2014-05-23,0.01,CLIC
2014-05-24,0.01,CLIC
2014-05-25,0.5,CLIC
2014-05-26,13.5,CLIC
2014-05-27,0,CLIC
2014-05-28,21.7,CLIC
2014-05-29,0,CLIC
2014-05-30,0,CLIC
2014-05-31,0,CLIC
2014-06-01,0,CLIC
2014-06-02,0,CLIC
2014-06-03,0,CLIC
2014-06-04,0,CLIC
2014-06-05,0,CLIC
2014-06-06,0,CLIC
2014-06-07,0,CLIC
2014-06-08,0,CLIC
2014-06-09,0,CLIC
2014-06-10,1.5,CLIC
2014-06-11,0,CLIC
2014-06-12,0,CLIC
2014-06-13,0,CLIC
2014-06-14,0,CLIC
2014-06-17,0.3,CLIC
2014-06-18,0.8,CLIC
2014-06-19,15.2,CLIC
2014-06-20,0,CLIC
2014-06-21,1.4,CLIC
2014-06-22,4.2,CLIC
2014-06-23,2.3,CLIC
2014-06-24,0.3,CLIC
2014-06-25,0.3,CLIC
2014-06-26,2,CLIC
2014-06-27,0,CLIC
2014-06-28,0,CLIC
2014-06-29,0,CLIC
2014-06-30,0,CLIC
2014-07-01,0,CLIC
2014-07-02,0.7,CLIC
2014-07-03,0.01,CLIC
2014-07-04,0.01,CLIC
2014-07-05,0,CLIC
2014-07-06,0,CLIC
2014-07-07,0,CLIC
2014-07-08,0.01,CLIC
2014-07-09,2,CLIC
2014-07-10,6.3,CLIC
2014-07-11,0.3,CLIC
2014-07-12,0,CLIC
2014-07-13,0,CLIC
2014-07-14,0,CLIC
2014-07-15,0,CLIC
2014-07-16,0,CLIC
2014-07-17,0,CLIC
2014-07-18,5.8,CLIC
2014-07-19,0.01,CLIC
2014-07-20,0,CLIC
2014-07-21,0,CLIC
2014-07-22,0,CLIC
2014-07-23,0.01,CLIC
2014-07-24,0.5,CLIC
2014-07-25,0,CLIC
2014-07-26,0,CLIC
2014-07-27,0,CLIC
2014-07-28,0,CLIC
2014-07-29,0,CLIC
2014-07-30,0,CLIC
2014-07-31,0.01,CLIC
2014-08-01,20.5,CLIC
2014-08-02,2.7,CLIC
2014-08-03,44.5,CLIC
2014-08-04,0.01,CLIC
2014-08-05,0,CLIC
2014-08-06,0,CLIC
2014-08-07,0,CLIC
2014-08-08,6.7,CLIC
2014-08-09,0.01,CLIC
2014-08-10,0,CLIC
2014-08-11,0,CLIC
2014-08-12,0,CLIC
2014-08-13,9.4,CLIC
2014-08-14,0.3,CLIC
2014-08-15,0,CLIC
2014-08-16,0,CLIC
2014-08-17,0,CLIC
2014-08-18,0,CLIC
2014-08-19,0,CLIC
2014-08-20,13.8,CLIC
2014-08-21,0,CLIC
2014-08-22,0,CLIC
2014-08-23,0,CLIC
2014-08-24,0,CLIC
2014-08-25,0,CLIC
2014-08-26,0,CLIC
2014-08-27,0.01,CLIC
2014-08-28,0,CLIC
2014-08-29,0.01,CLIC
2014-08-30,1.8,CLIC
2014-08-31,0,CLIC
2014-09-01,0,CLIC
2014-09-02,9.3,CLIC
2014-09-03,44,CLIC
2014-09-04,1.3,CLIC
2014-09-05,0,CLIC
2014-09-06,8,CLIC
2014-09-07,0,CLIC
2014-09-08,0,CLIC
2014-09-09,0,CLIC
2014-09-10,0,CLIC
2014-09-12,40.3,CLIC
2014-09-13,152,CLIC
2014-09-14,3.4,CLIC
2014-09-17,0,CLIC
2014-09-19,20,CLIC
2014-09-21,77,CLIC
2014-09-22,35.8,CLIC
2014-09-25,26.7,CLIC
2014-09-26,3.2,CLIC
2014-09-27,3.8,CLIC
2014-09-28,0,CLIC
2014-09-29,0,CLIC
2014-09-30,0,CLIC
2014-10-01,0,CLIC
2014-10-02,0,CLIC
2014-10-03,95.6,CLIC
2014-10-04,0,CLIC
2014-10-05,0,CLIC
2014-10-06,0,CLIC
2014-10-07,0,CLIC
2014-10-08,0,CLIC
2014-10-09,0,CLIC
2014-10-10,0,CLIC
2014-10-12,0,CLIC
2014-10-13,0,CLIC
2014-10-14,0,CLIC
2014-10-15,0,CLIC
2014-10-16,0,CLIC
2014-10-17,0,CLIC
2014-10-18,0,CLIC
2014-10-19,30.8,CLIC
2014-10-20,23.3,CLIC
2014-10-21,1,CLIC
2014-10-22,154.7,CLIC
2014-10-23,0.5,CLIC
2014-10-24,0,CLIC
2014-10-25,0,CLIC
2014-10-26,0,CLIC
2014-10-27,0,CLIC
2014-10-28,0,CLIC
2014-10-29,0,CLIC
2014-10-30,0,CLIC
2014-10-31,0,CLIC
2015-05-01,0,CLIC
2015-05-02,0,CLIC
2015-05-03,0,CLIC
2015-05-04,0,CLIC
2015-05-05,0,CLIC
2015-05-06,0,CLIC
2015-05-07,0,CLIC
2015-05-08,0.01,CLIC
2015-05-09,1,CLIC
2015-05-10,1.4,CLIC
2015-05-11,0.01,CLIC
2015-05-12,0,CLIC
2015-05-13,0,CLIC
2015-05-14,0,CLIC
2015-05-15,0,CLIC
2015-05-16,0,CLIC
2015-05-17,0,CLIC
2015-05-18,0,CLIC
2015-05-19,0,CLIC
2015-05-20,0,CLIC
2015-05-21,0,CLIC
2015-05-22,0,CLIC
2015-05-23,0,CLIC
2015-05-24,0,CLIC
2015-05-25,0,CLIC
2015-05-26,0,CLIC
2015-05-27,0,CLIC
2015-05-28,0,CLIC
2015-05-29,0,CLIC
2015-05-30,0,CLIC
2015-05-31,0,CLIC
2015-11-01,0.01,CLIC
2015-11-02,0,CLIC
2015-11-03,0.01,CLIC
2015-11-04,0,CLIC
2015-11-05,0,CLIC
2015-11-06,27,CLIC
2015-11-07,82,CLIC
2015-11-08,29,CLIC
2015-11-09,0.01,CLIC
2015-11-10,0,CLIC
2015-11-11,0,CLIC
2015-11-12,0,CLIC
2015-11-13,0.01,CLIC
2015-11-14,0.01,CLIC
2015-11-15,0.01,CLIC
2015-11-16,0.01,CLIC
2015-11-17,0,CLIC
2015-11-18,0,CLIC
2015-11-19,0.01,CLIC
2015-11-20,0,CLIC
2015-11-21,0,CLIC
2015-11-22,0,CLIC
2015-11-23,0,CLIC
2015-11-24,0,CLIC
2015-11-25,0,CLIC
2015-11-26,0,CLIC
2015-11-27,5.6,CLIC
2015-11-28,5.8,CLIC
2015-11-29,1,CLIC
2015-11-30,0,CLIC
2015-12-01,0,CLIC
2015-12-02,0,CLIC
2015-12-03,0,CLIC
2015-12-04,0,CLIC
2015-12-05,0,CLIC
2015-12-06,0,CLIC
2015-12-07,0,CLIC
2015-12-08,0,CLIC
2015-12-09,0,CLIC
2015-12-10,0,CLIC
2015-12-11,0,CLIC
2015-12-12,0,CLIC
2015-12-13,0,CLIC
2015-12-14,0,CLIC
2015-12-15,0,CLIC
2015-12-16,0,CLIC
2015-12-17,0,CLIC
2015-12-18,0,CLIC
2015-12-19,0,CLIC
2015-12-20,0,CLIC
2015-12-21,0,CLIC
2015-12-22,0,CLIC
2015-12-23,0,CLIC
2015-12-24,0,CLIC
2015-12-25,0,CLIC
2015-12-26,0,CLIC
2015-12-27,0,CLIC
2015-12-28,0,CLIC
2015-12-29,0,CLIC
2015-12-30,0,CLIC
2015-12-31,3,CLIC
2016-01-01,4.7,CLIC
2016-01-02,24,CLIC
2016-01-03,0.01,CLIC
2016-01-04,0.01,CLIC
2016-01-05,0.01,CLIC
2016-01-06,0.01,CLIC
2016-01-07,0.01,CLIC
2016-01-08,0,CLIC
2016-01-09,0.01,CLIC
2016-01-10,0,CLIC
2016-01-11,0,CLIC
2016-01-12,0,CLIC
2016-01-13,0.01,CLIC
2016-01-14,0,CLIC
2016-01-15,0,CLIC
2016-01-16,0,CLIC
2016-01-17,0,CLIC
2016-01-18,0,CLIC
2016-01-19,0,CLIC
2016-01-20,0,CLIC
2016-01-21,0,CLIC
2016-01-22,0,CLIC
2016-01-23,0,CLIC
2016-01-24,0,CLIC
2016-01-25,0,CLIC
2016-01-26,6,CLIC
2016-01-27,6.3,CLIC
2016-01-28,0,CLIC
2016-01-29,0,CLIC
2016-01-30,0,CLIC
2016-01-31,0,CLIC
2016-02-01,0,CLIC
2016-02-02,0,CLIC
2016-02-03,0,CLIC
2016-02-04,0,CLIC
2016-02-05,0,CLIC
2016-02-06,0,CLIC
2016-02-07,0,CLIC
2016-02-08,0,CLIC
2016-02-09,0,CLIC
2016-02-10,0,CLIC
2016-02-11,0,CLIC
2016-02-12,0,CLIC
2016-02-13,0,CLIC
2016-02-14,0,CLIC
2016-02-15,0,CLIC
2016-02-16,0,CLIC
2016-02-17,0,CLIC
2016-02-18,0,CLIC
2016-02-19,0,CLIC
2016-02-20,0,CLIC
2016-02-21,0,CLIC
2016-02-22,0,CLIC
2016-02-23,0,CLIC
2016-02-24,0,CLIC
2016-02-25,0,CLIC
2016-02-26,0,CLIC
2016-02-27,0,CLIC
2016-02-28,0,CLIC
2016-02-29,0,CLIC
2016-03-01,0,CLIC
2016-03-02,0,CLIC
2016-03-05,0,CLIC
2016-03-06,0,CLIC
2016-03-07,0,CLIC
2016-03-08,0,CLIC
2016-03-09,4.5,CLIC
2016-03-10,0,CLIC
2016-03-11,0,CLIC
2016-03-12,0,CLIC
2016-03-13,0,CLIC
2016-03-14,0,CLIC
2016-03-15,0,CLIC
2016-03-16,0,CLIC
2016-03-17,0,CLIC
2016-03-18,0,CLIC
2016-03-19,2,CLIC
2016-03-20,0,CLIC
2016-03-21,0,CLIC
2016-03-22,0,CLIC
2016-03-23,0,CLIC
2016-03-24,0,CLIC
2016-03-25,0,CLIC
2016-03-26,0,CLIC
2016-03-27,5.7,CLIC
2016-03-28,15,CLIC
2016-03-29,0,CLIC
2016-03-30,0,CLIC
2016-03-31,0,CLIC
2016-04-01,0,CLIC
2016-04-02,0,CLIC
2016-04-03,0,CLIC
2016-04-04,0,CLIC
2016-04-05,0,CLIC
2016-04-06,0,CLIC
2016-04-07,0,CLIC
2016-04-08,6.4,CLIC
2016-04-09,1,CLIC
2016-04-10,1.5,CLIC
2016-04-11,0,CLIC
2016-04-12,1.8,CLIC
2016-04-13,1,CLIC
2016-04-14,1,CLIC
2016-04-15,0,CLIC
2016-04-16,0,CLIC
2016-04-17,7,CLIC
2016-04-18,23.6,CLIC
2016-04-19,6,CLIC
2016-04-20,0,CLIC
2016-04-21,6,CLIC
2016-04-22,12.2,CLIC
2016-04-23,1.5,CLIC
2016-04-24,0,CLIC
2016-04-25,0,CLIC
2016-04-26,0,CLIC
2016-04-27,0,CLIC
2016-04-28,0,CLIC
2016-04-29,0,CLIC
2016-04-30,0,CLIC
2016-05-01,20,CLIC
2016-05-02,2,CLIC
2016-05-03,2.9,CLIC
2016-05-04,0,CLIC
2016-05-05,0,CLIC
2016-05-06,0,CLIC
2016-05-07,0,CLIC
2016-05-08,0,CLIC
2016-05-09,13,CLIC
2016-05-10,4.9,CLIC
2016-05-11,0,CLIC
2016-05-13,20,CLIC
2016-05-14,37,CLIC
2016-05-15,2.2,CLIC
2016-05-16,0,CLIC
2016-05-17,42,CLIC
2016-05-18,2,CLIC
2016-05-19,3.9,CLIC
2016-05-20,1.3,CLIC
2016-05-21,4.6,CLIC
2016-05-22,0,CLIC
2016-05-23,3.5,CLIC
2016-05-24,0,CLIC
2016-05-25,0,CLIC
2016-05-26,2.9,CLIC
2016-05-27,0,CLIC
2016-05-28,17.5,CLIC
2016-05-29,0,CLIC
2016-05-30,0,CLIC
2016-05-31,13.7,CLIC
2016-06-01,3.3,CLIC
2016-06-02,2,CLIC
2016-06-03,0,CLIC
2016-06-04,40,CLIC
2016-06-05,0,CLIC
2016-06-06,0,CLIC
2016-06-07,0,CLIC
2016-06-08,12.2,CLIC
2016-06-09,0,CLIC
2016-06-10,0,CLIC
2016-06-11,0,CLIC
2016-06-12,0,CLIC
2016-06-13,0,CLIC
2016-06-14,0,CLIC
2016-06-15,0,CLIC
2016-06-16,0,CLIC
2016-06-17,0,CLIC
2016-06-18,0,CLIC
2016-06-19,3.3,CLIC
2016-06-20,9,CLIC
2016-06-21,0,CLIC
2016-06-22,0,CLIC
2016-06-23,0,CLIC
2016-06-24,0,CLIC
2016-06-25,0,CLIC
2016-06-26,0,CLIC
2016-06-27,2.5,CLIC
2016-06-28,0,CLIC
2016-06-29,0,CLIC
2016-06-30,7.9,CLIC
2016-07-01,0,CLIC
2016-07-02,0,CLIC
2016-07-03,0,CLIC
2016-07-04,0,CLIC
2016-07-05,0,CLIC
2016-07-06,0,CLIC
2016-07-07,0,CLIC
2016-07-08,0,CLIC
2016-07-09,0,CLIC
2016-07-10,0,CLIC
2016-07-11,0,CLIC
2016-07-12,0,CLIC
2016-07-13,0,CLIC
2016-07-14,0,CLIC
2016-07-15,0,CLIC
2016-07-16,0,CLIC
2016-07-17,0,CLIC
2016-07-18,0,CLIC
2016-07-19,0,CLIC
2016-07-20,1.7,CLIC
2016-07-21,0,CLIC
2016-07-22,0,CLIC
2016-07-23,0,CLIC
2016-07-24,0,CLIC
2016-07-25,0,CLIC
2016-07-26,0,CLIC
2016-07-27,16.6,CLIC
2016-07-28,3.7,CLIC
2016-07-29,0,CLIC
2016-07-30,0,CLIC
2016-07-31,0,CLIC
2016-08-01,0,CLIC
2016-08-02,0,CLIC
2016-08-03,0,CLIC
2016-08-04,0,CLIC
2016-08-05,0,CLIC
2016-08-06,3.8,CLIC
2016-08-07,0,CLIC
2016-08-08,0,CLIC
2016-08-09,3.5,CLIC
2016-08-10,0,CLIC
2016-08-11,0,CLIC
2016-08-12,0,CLIC
2016-08-13,0,CLIC
2016-08-14,7.7,CLIC
2016-08-15,6,CLIC
2016-08-16,52.2,CLIC
2016-08-17,0,CLIC
2016-08-18,0,CLIC
2016-08-19,0,CLIC
2016-08-20,55.5,CLIC
2016-08-21,37.3,CLIC
2016-08-22,0,CLIC
2016-08-23,0,CLIC
2016-08-24,0,CLIC
2016-08-25,0,CLIC
2016-08-26,3.5,CLIC
2016-08-27,3.9,CLIC
2016-08-28,3.2,CLIC
2016-08-30,70.4,CLIC
2016-08-31,5,CLIC
2016-09-01,0.01,CLIC
2016-09-02,14.3,CLIC
2016-09-03,0.01,CLIC
2016-09-04,0,CLIC
2016-09-05,0,CLIC
2016-09-06,0,CLIC
2016-09-07,0,CLIC
2016-09-08,0,CLIC
2016-09-09,0,CLIC
2016-09-10,0,CLIC
2016-09-11,0,CLIC
2016-09-12,0,CLIC
2016-09-13,15,CLIC
2016-09-14,0,CLIC
2016-09-15,7.5,CLIC
2016-09-16,0.01,CLIC
2016-09-17,0,CLIC
2016-09-18,0,CLIC
2016-09-19,0,CLIC
2016-09-20,0,CLIC
2016-09-21,2.8,CLIC
2016-09-22,0,CLIC
2016-09-23,0,CLIC
2016-09-24,0,CLIC
2016-09-25,57,CLIC
2016-09-26,61,CLIC
2016-09-27,11.5,CLIC
2016-09-28,0,CLIC
2016-09-29,0.01,CLIC
2016-09-30,0,CLIC
2016-10-01,0.01,CLIC
2016-10-02,0,CLIC
2016-10-03,0,CLIC
2016-10-04,0,CLIC
2016-10-05,20,CLIC
2016-10-06,0,CLIC
2016-10-07,74.5,CLIC
2016-10-08,11.5,CLIC
2016-10-09,0,CLIC
2016-10-10,0,CLIC
2016-10-11,0,CLIC
2016-10-12,0,CLIC
2016-10-13,0,CLIC
2016-10-14,0,CLIC
2016-10-15,0,CLIC
2016-10-16,0,CLIC
2016-10-17,0,CLIC
2016-10-18,0,CLIC
2016-10-19,0,CLIC
2016-10-20,79.5,CLIC
2016-10-21,0,CLIC
2016-10-22,0,CLIC
2016-10-23,1.9,CLIC
2016-10-24,0,CLIC
2016-10-25,0,CLIC
2016-10-26,0,CLIC
2016-10-27,0,CLIC
2016-10-28,0,CLIC
2016-10-29,0,CLIC
2016-10-30,0,CLIC
2016-10-31,0,CLIC
2016-11-01,0,CLIC
2016-11-02,0,CLIC
2016-11-03,64.5,CLIC
2016-11-04,74.5,CLIC
2016-11-05,1.5,CLIC
2016-11-06,1,CLIC
2016-11-07,1,CLIC
2016-11-08,24.5,CLIC
2016-11-10,2.5,CLIC
2016-11-11,6.5,CLIC
2016-11-12,9.5,CLIC
2016-11-17,0,CLIC
2016-11-18,0,CLIC
2016-11-19,0,CLIC
2016-11-20,0,CLIC
2016-11-21,0,CLIC
2016-11-22,0,CLIC
2016-11-23,0,CLIC
2016-11-24,0,CLIC
2016-11-25,13.5,CLIC
2016-11-26,1.8,CLIC
2016-11-28,0,CLIC
2016-11-29,0,CLIC
2016-11-30,0,CLIC
2016-12-01,0,CLIC
2016-12-02,6.5,CLIC
2016-12-03,9.6,CLIC
2016-12-04,11.5,CLIC
2016-12-05,0.01,CLIC
2016-12-06,0.01,CLIC
2016-12-07,1.4,CLIC
2016-12-08,3.7,CLIC
2016-12-09,1.6,CLIC
2016-12-10,1.5,CLIC
2016-12-11,0.01,CLIC
2016-12-12,0.01,CLIC
2016-12-13,0.01,CLIC
2016-12-14,0.01,CLIC
2016-12-15,4,CLIC
2016-12-16,0.01,CLIC
2016-12-17,0,CLIC
2016-12-18,0,CLIC
2016-12-19,0,CLIC
2016-12-20,0,CLIC
2016-12-21,0,CLIC
2016-12-22,2.6,CLIC
2016-12-23,0.01,CLIC
2016-12-24,0,CLIC
2016-12-25,0,CLIC
2016-12-26,0,CLIC
2016-12-27,0.01,CLIC
2016-12-28,0,CLIC
2016-12-29,6.4,CLIC
2016-12-30,0,CLIC
2016-12-31,0,CLIC
2017-01-01,0,CLIC
2017-01-02,0,CLIC
2017-01-03,0,CLIC
2017-01-04,0.01,CLIC
2017-01-05,0.01,CLIC
2017-01-06,0.01,CLIC
2017-01-07,0.01,CLIC
2017-01-08,0.01,CLIC
2017-01-09,0,CLIC
2017-01-10,0,CLIC
2017-01-11,0,CLIC
2017-01-12,0,CLIC
2017-01-13,0,CLIC
2017-01-14,0,CLIC
2017-01-15,0,CLIC
2017-01-16,0,CLIC
2017-01-17,0,CLIC
2017-01-18,4,CLIC
2017-01-19,0,CLIC
2017-01-20,0,CLIC
2017-01-21,0,CLIC
2017-01-22,0,CLIC
2017-01-23,0,CLIC
2017-01-24,0,CLIC
2017-01-25,0,CLIC
2017-01-26,0,CLIC
2017-01-27,14.6,CLIC
2017-01-28,3,CLIC
2017-01-29,0,CLIC
2017-01-30,0,CLIC
2017-01-31,0,CLIC
2017-02-01,0,CLIC
2017-02-02,0,CLIC
2017-02-03,2.6,CLIC
2017-02-04,1.5,CLIC
2017-02-05,0.01,CLIC
2017-02-06,0,CLIC
2017-02-07,0,CLIC
2017-02-08,0,CLIC
2017-02-09,0,CLIC
2017-02-10,0,CLIC
2017-02-11,0,CLIC
2017-02-12,0,CLIC
2017-02-13,0,CLIC
2017-02-14,0,CLIC
2017-02-15,0,CLIC
2017-02-16,0.01,CLIC
2017-02-17,0,CLIC
2017-02-18,0,CLIC
2017-02-19,0,CLIC
2017-02-20,0,CLIC
2017-02-21,0,CLIC
2017-02-22,0,CLIC
2017-02-23,0,CLIC
2017-02-24,0,CLIC
2017-02-25,0,CLIC
2017-02-26,0,CLIC
2017-02-27,0,CLIC
2017-02-28,0,CLIC
2017-03-01,0,CLIC
2017-03-02,0,CLIC
2017-03-03,8,CLIC
2017-03-04,9.7,CLIC
2017-03-05,0.01,CLIC
2017-03-06,0,CLIC
