Estación: ,C19171,LAMPACITOS. MONTEMORELOS
1993-08-25,0,CLIC
1993-08-26,20,CLIC
1993-08-27,10,CLIC
1993-08-28,0,CLIC
1993-08-29,0,CLIC
1993-08-30,0,CLIC
1993-08-31,0,CLIC
1993-09-01,10,CLIC
1993-09-02,0,CLIC
1993-09-03,0,CLIC
1993-09-04,0,CLIC
1993-09-05,0,CLIC
1993-09-06,60,CLIC
1993-09-07,17,CLIC
1993-09-08,0,CLIC
1993-09-09,0,CLIC
1993-09-10,0,CLIC
1993-09-11,0,CLIC
1993-09-12,4,CLIC
1993-09-13,0,CLIC
1993-09-14,36,CLIC
1993-09-15,0,CLIC
1993-09-16,0,CLIC
1993-09-17,0,CLIC
1993-09-18,0,CLIC
1993-09-19,0,CLIC
1993-09-20,66,CLIC
1993-09-21,0,CLIC
1993-09-22,12,CLIC
1993-09-23,0,CLIC
1993-09-24,0,CLIC
1993-09-25,12,CLIC
1993-09-26,0,CLIC
1993-09-27,0,CLIC
1993-09-28,0,CLIC
1993-09-29,0,CLIC
1993-09-30,0,CLIC
1993-10-01,0,CLIC
1993-10-02,0,CLIC
1993-10-03,0,CLIC
1993-10-04,0,CLIC
1993-10-05,0,CLIC
1993-10-06,0,CLIC
1993-10-07,0,CLIC
1993-10-08,0,CLIC
1993-10-09,0,CLIC
1993-10-10,0,CLIC
1993-10-11,0,CLIC
1993-10-12,0,CLIC
1993-10-13,0,CLIC
1993-10-14,20,CLIC
1993-10-15,0,CLIC
1993-10-16,0,CLIC
1993-10-17,0,CLIC
1993-10-18,0,CLIC
1993-10-19,0,CLIC
1993-10-20,3,CLIC
1993-10-21,0,CLIC
1993-10-22,0,CLIC
1993-10-23,0,CLIC
1993-10-24,0,CLIC
1993-10-25,0,CLIC
1993-10-26,0,CLIC
1993-10-27,0,CLIC
1993-10-28,0,CLIC
1993-10-29,32,CLIC
1993-10-30,0,CLIC
1993-10-31,0,CLIC
1993-11-01,0,CLIC
1993-11-02,0,CLIC
1993-11-03,4,CLIC
1993-11-04,0,CLIC
1993-11-05,3,CLIC
1993-11-06,0,CLIC
1993-11-07,0,CLIC
1993-11-08,0,CLIC
1993-11-09,10,CLIC
1993-11-10,8,CLIC
1993-11-11,0,CLIC
1993-11-12,0,CLIC
1993-11-13,0,CLIC
1993-11-14,0,CLIC
1993-11-15,0,CLIC
1993-11-16,3,CLIC
1993-11-17,0,CLIC
1993-11-18,0,CLIC
1993-11-19,0,CLIC
1993-11-20,0,CLIC
1993-11-21,0,CLIC
1993-11-22,0,CLIC
1993-11-23,0,CLIC
1993-11-24,0,CLIC
1993-11-25,0,CLIC
1993-11-26,0,CLIC
1993-11-27,0,CLIC
1993-11-28,0,CLIC
1993-11-29,0,CLIC
1993-11-30,0,CLIC
1993-12-01,0,CLIC
1993-12-02,0,CLIC
1993-12-03,0,CLIC
1993-12-04,0,CLIC
1993-12-05,0,CLIC
1993-12-06,0,CLIC
1993-12-07,0,CLIC
1993-12-08,0,CLIC
1993-12-09,0,CLIC
1993-12-10,0,CLIC
1993-12-11,0,CLIC
1993-12-12,0,CLIC
1993-12-13,0,CLIC
1993-12-14,0,CLIC
1993-12-15,0,CLIC
1993-12-16,0,CLIC
1993-12-17,0,CLIC
1993-12-18,6,CLIC
1993-12-19,0,CLIC
1993-12-20,0,CLIC
1993-12-21,0,CLIC
1993-12-22,0,CLIC
1993-12-23,0,CLIC
1993-12-24,0,CLIC
1993-12-25,0,CLIC
1993-12-26,0,CLIC
1993-12-27,0,CLIC
1993-12-28,0,CLIC
1993-12-29,0,CLIC
1993-12-30,12,CLIC
1993-12-31,0,CLIC
1994-01-01,0,CLIC
1994-01-02,0,CLIC
1994-01-03,0,CLIC
1994-01-04,0,CLIC
1994-01-05,0,CLIC
1994-01-06,0,CLIC
1994-01-07,0,CLIC
1994-01-08,0,CLIC
1994-01-09,0,CLIC
1994-01-10,0,CLIC
1994-01-11,0,CLIC
1994-01-12,0,CLIC
1994-01-13,0,CLIC
1994-01-14,0,CLIC
1994-01-15,0,CLIC
1994-01-16,0,CLIC
1994-01-17,0,CLIC
1994-01-18,0,CLIC
1994-01-19,0,CLIC
1994-01-20,0,CLIC
1994-01-21,0,CLIC
1994-01-22,40,CLIC
1994-01-23,16,CLIC
1994-01-24,0,CLIC
1994-01-25,0,CLIC
1994-01-26,0,CLIC
1994-01-27,0,CLIC
1994-01-28,0,CLIC
1994-01-29,0,CLIC
1994-01-30,0,CLIC
1994-01-31,9,CLIC
1994-02-01,0,CLIC
1994-02-02,0,CLIC
1994-02-03,0,CLIC
1994-02-04,0,CLIC
1994-02-05,0,CLIC
1994-02-06,0,CLIC
1994-02-07,0,CLIC
1994-02-08,0,CLIC
1994-02-09,0,CLIC
1994-02-10,0,CLIC
1994-02-11,0,CLIC
1994-02-12,0,CLIC
1994-02-13,0,CLIC
1994-02-14,0,CLIC
1994-02-15,0,CLIC
1994-02-16,7,CLIC
1994-02-17,3,CLIC
1994-02-18,0,CLIC
1994-02-19,0,CLIC
1994-02-20,0,CLIC
1994-02-21,0,CLIC
1994-02-22,0,CLIC
1994-02-23,0,CLIC
1994-02-24,0,CLIC
1994-02-25,0,CLIC
1994-02-26,8,CLIC
1994-02-27,0,CLIC
1994-02-28,0,CLIC
1994-03-01,0,CLIC
1994-03-02,0,CLIC
1994-03-03,0,CLIC
1994-03-04,0,CLIC
1994-03-05,0,CLIC
1994-03-06,0,CLIC
1994-03-07,0,CLIC
1994-03-08,0,CLIC
1994-03-09,0,CLIC
1994-03-10,0,CLIC
1994-03-11,0,CLIC
1994-03-12,0,CLIC
1994-03-13,0,CLIC
1994-03-14,24,CLIC
1994-03-15,9,CLIC
1994-03-16,5,CLIC
1994-03-17,0,CLIC
1994-03-18,0,CLIC
1994-03-19,0,CLIC
1994-03-20,0,CLIC
1994-03-21,0,CLIC
1994-03-22,0,CLIC
1994-03-23,0,CLIC
1994-03-24,0,CLIC
1994-03-25,0,CLIC
1994-03-26,0,CLIC
1994-03-27,0,CLIC
1994-03-28,0,CLIC
1994-03-29,0,CLIC
1994-03-30,0,CLIC
1994-03-31,14,CLIC
1994-04-01,12,CLIC
1994-04-02,0,CLIC
1994-04-03,0,CLIC
1994-04-04,0,CLIC
1994-04-05,0,CLIC
1994-04-06,0,CLIC
1994-04-07,0,CLIC
1994-04-08,0,CLIC
1994-04-09,0,CLIC
1994-04-10,0,CLIC
1994-04-11,0,CLIC
1994-04-12,0,CLIC
1994-04-13,0,CLIC
1994-04-14,0,CLIC
1994-04-15,0,CLIC
1994-04-16,0,CLIC
1994-04-17,0,CLIC
1994-04-18,0,CLIC
1994-04-19,0,CLIC
1994-04-20,0,CLIC
1994-04-21,0,CLIC
1994-04-22,0,CLIC
1994-04-23,0,CLIC
1994-04-24,0,CLIC
1994-04-25,0,CLIC
1994-04-26,0,CLIC
1994-04-27,0,CLIC
1994-04-28,0,CLIC
1994-04-29,0,CLIC
1994-04-30,0,CLIC
1994-05-01,8,CLIC
1994-05-02,0,CLIC
1994-05-03,0,CLIC
1994-05-04,2,CLIC
1994-05-05,0,CLIC
1994-05-06,0,CLIC
1994-05-07,0,CLIC
1994-05-08,0,CLIC
1994-05-09,0,CLIC
1994-05-10,0,CLIC
1994-05-11,0,CLIC
1994-05-12,0,CLIC
1994-05-13,0,CLIC
1994-05-14,0,CLIC
1994-05-15,0,CLIC
1994-05-16,0,CLIC
1994-05-17,0,CLIC
1994-05-18,0,CLIC
1994-05-19,0,CLIC
1994-05-20,0,CLIC
1994-05-21,0,CLIC
1994-05-22,0,CLIC
1994-05-23,0,CLIC
1994-05-24,0,CLIC
1994-05-25,0,CLIC
1994-05-26,0,CLIC
1994-05-27,0,CLIC
1994-05-28,0,CLIC
1994-05-29,0,CLIC
1994-05-30,0,CLIC
1994-05-31,0,CLIC
1994-06-01,0,CLIC
1994-06-02,20,CLIC
1994-06-03,0,CLIC
1994-06-04,0,CLIC
1994-06-05,0,CLIC
1994-06-06,0,CLIC
1994-06-07,5,CLIC
1994-06-08,0,CLIC
1994-06-09,0,CLIC
1994-06-10,70,CLIC
1994-06-11,20,CLIC
1994-06-12,0,CLIC
1994-06-13,0,CLIC
1994-06-14,3,CLIC
1994-06-15,0,CLIC
1994-06-16,0,CLIC
1994-06-17,0,CLIC
1994-06-18,0,CLIC
1994-06-19,0,CLIC
1994-06-20,0,CLIC
1994-06-21,0,CLIC
1994-06-22,0,CLIC
1994-06-23,0,CLIC
1994-06-24,0,CLIC
1994-06-25,0,CLIC
1994-06-26,0,CLIC
1994-06-27,0,CLIC
1994-06-28,0,CLIC
1994-06-29,0,CLIC
1994-06-30,0,CLIC
1994-07-01,0,CLIC
1994-07-02,0,CLIC
1994-07-03,0,CLIC
1994-07-04,0,CLIC
1994-07-05,0,CLIC
1994-07-06,0,CLIC
1994-07-07,0,CLIC
1994-07-08,0,CLIC
1994-07-09,0,CLIC
1994-07-10,0,CLIC
1994-07-11,0,CLIC
1994-07-12,0,CLIC
1994-07-13,0,CLIC
1994-07-14,0,CLIC
1994-07-15,0,CLIC
1994-07-16,0,CLIC
1994-07-17,0,CLIC
1994-07-18,0,CLIC
1994-07-19,0,CLIC
1994-07-20,0,CLIC
1994-07-21,0,CLIC
1994-07-22,0,CLIC
1994-07-23,0,CLIC
1994-07-24,0,CLIC
1994-07-25,0,CLIC
1994-07-26,0,CLIC
1994-07-27,0,CLIC
1994-07-28,4,CLIC
1994-07-29,65,CLIC
1994-07-30,6,CLIC
1994-07-31,0,CLIC
1994-08-01,30,CLIC
1994-08-02,0,CLIC
1994-08-03,12,CLIC
1994-08-04,5,CLIC
1994-08-05,0,CLIC
1994-08-06,0,CLIC
1994-08-07,0,CLIC
1994-08-08,0,CLIC
1994-08-09,0,CLIC
1994-08-10,0,CLIC
1994-08-11,0,CLIC
1994-08-12,0,CLIC
1994-08-13,0,CLIC
1994-08-14,0,CLIC
1994-08-15,0,CLIC
1994-08-16,0,CLIC
1994-08-17,0,CLIC
1994-08-18,0,CLIC
1994-08-19,0,CLIC
1994-08-20,0,CLIC
1994-08-21,0,CLIC
1994-08-22,0,CLIC
1994-08-23,0,CLIC
1994-08-24,12,CLIC
1994-08-25,0,CLIC
1994-08-26,0,CLIC
1994-08-27,0,CLIC
1994-08-28,0,CLIC
1994-08-29,0,CLIC
1994-08-30,0,CLIC
1994-08-31,0,CLIC
1994-09-01,65,CLIC
1994-09-02,0,CLIC
1994-09-03,0,CLIC
1994-09-04,0,CLIC
1994-09-05,0,CLIC
1994-09-06,0,CLIC
1994-09-07,0,CLIC
1994-09-08,0,CLIC
1994-09-09,42,CLIC
1994-09-10,0,CLIC
1994-09-11,0,CLIC
1994-09-12,3,CLIC
1994-09-13,0,CLIC
1994-09-14,0,CLIC
1994-09-15,0,CLIC
1994-09-16,10.7,CLIC
1994-09-17,26,CLIC
1994-09-18,0,CLIC
1994-09-19,0,CLIC
1994-09-20,0,CLIC
1994-09-21,0,CLIC
1994-09-22,0,CLIC
1994-09-23,0,CLIC
1994-09-24,0,CLIC
1994-09-25,42,CLIC
1994-09-26,0,CLIC
1994-09-27,0,CLIC
1994-09-28,0,CLIC
1994-09-29,0,CLIC
1994-09-30,0,CLIC
1994-10-01,0,CLIC
1994-10-02,0,CLIC
1994-10-03,0,CLIC
1994-10-04,0,CLIC
1994-10-05,0,CLIC
1994-10-06,0,CLIC
1994-10-07,0,CLIC
1994-10-08,32,CLIC
1994-10-09,0,CLIC
1994-10-10,0,CLIC
1994-10-11,0,CLIC
1994-10-12,0,CLIC
1994-10-13,0,CLIC
1994-10-14,0,CLIC
1994-10-15,0,CLIC
1994-10-16,0,CLIC
1994-10-17,0,CLIC
1994-10-18,0,CLIC
1994-10-19,0,CLIC
1994-10-20,0,CLIC
1994-10-21,0,CLIC
1994-10-22,0,CLIC
1994-10-23,0,CLIC
1994-10-24,0,CLIC
1994-10-25,0,CLIC
1994-10-26,0,CLIC
1994-10-27,75,CLIC
1994-10-28,0,CLIC
1994-10-29,0,CLIC
1994-10-30,0,CLIC
1994-10-31,0,CLIC
1994-11-01,0,CLIC
1994-11-02,0,CLIC
1994-11-03,0,CLIC
1994-11-04,0,CLIC
1994-11-05,0,CLIC
1994-11-06,0,CLIC
1994-11-07,0,CLIC
1994-11-08,0,CLIC
1994-11-09,0,CLIC
1994-11-10,0,CLIC
1994-11-11,0,CLIC
1994-11-12,0,CLIC
1994-11-13,0,CLIC
1994-11-14,0,CLIC
1994-11-15,0,CLIC
1994-11-16,0,CLIC
1994-11-17,0,CLIC
1994-11-18,0,CLIC
1994-11-19,0,CLIC
1994-11-20,0,CLIC
1994-11-21,0,CLIC
1994-11-22,0,CLIC
1994-11-23,0,CLIC
1994-11-24,35,CLIC
1994-11-25,0,CLIC
1994-11-26,0,CLIC
1994-11-27,0,CLIC
1994-11-28,0,CLIC
1994-11-29,0,CLIC
1994-11-30,0,CLIC
1995-01-01,0,CLIC
1995-01-02,12,CLIC
1995-01-03,0,CLIC
1995-01-04,6,CLIC
1995-01-05,0,CLIC
1995-01-06,0,CLIC
1995-01-07,0,CLIC
1995-01-08,0,CLIC
1995-01-09,0,CLIC
1995-01-10,0,CLIC
1995-01-11,0,CLIC
1995-01-12,0,CLIC
1995-01-13,0,CLIC
1995-01-14,0,CLIC
1995-01-15,0,CLIC
1995-01-16,0,CLIC
1995-01-17,0,CLIC
1995-01-18,0,CLIC
1995-01-19,0,CLIC
1995-01-20,0,CLIC
1995-01-21,0,CLIC
1995-01-22,0,CLIC
1995-01-23,0,CLIC
1995-01-24,0,CLIC
1995-01-25,0,CLIC
1995-01-26,0,CLIC
1995-01-27,0,CLIC
1995-01-28,0,CLIC
1995-01-29,0,CLIC
1995-01-30,0,CLIC
1995-01-31,0,CLIC
1995-02-01,0,CLIC
1995-02-02,0,CLIC
1995-02-03,0,CLIC
1995-02-04,0,CLIC
1995-02-05,0,CLIC
1995-02-06,0,CLIC
1995-02-07,14,CLIC
1995-02-08,0,CLIC
1995-02-09,0,CLIC
1995-02-10,0,CLIC
1995-02-11,0,CLIC
1995-02-12,0,CLIC
1995-02-13,0,CLIC
1995-02-14,0,CLIC
1995-02-15,0,CLIC
1995-02-16,0,CLIC
1995-02-17,0,CLIC
1995-02-18,0,CLIC
1995-02-19,0,CLIC
1995-02-20,0,CLIC
1995-02-21,0,CLIC
1995-02-22,0,CLIC
1995-02-23,0,CLIC
1995-02-24,0,CLIC
1995-02-25,0,CLIC
1995-02-26,0,CLIC
1995-02-27,0,CLIC
1995-02-28,0,CLIC
1995-03-01,10,CLIC
1995-03-02,15,CLIC
1995-03-03,0,CLIC
1995-03-04,0,CLIC
1995-03-05,0,CLIC
1995-03-06,0,CLIC
1995-03-07,0,CLIC
1995-03-08,0,CLIC
1995-03-09,0,CLIC
1995-03-10,0,CLIC
1995-03-11,0,CLIC
1995-03-12,0,CLIC
1995-03-13,0,CLIC
1995-03-14,0,CLIC
1995-03-15,0,CLIC
1995-03-16,0,CLIC
1995-03-17,0,CLIC
1995-03-18,0,CLIC
1995-03-19,0,CLIC
1995-03-20,0,CLIC
1995-03-21,0,CLIC
1995-03-22,0,CLIC
1995-03-23,0,CLIC
1995-03-24,0,CLIC
1995-03-25,0,CLIC
1995-03-26,0,CLIC
1995-03-27,20,CLIC
1995-03-28,7,CLIC
1995-03-29,0,CLIC
1995-03-30,0,CLIC
1995-03-31,2,CLIC
1995-04-01,0,CLIC
1995-04-02,0,CLIC
1995-04-03,0,CLIC
1995-04-04,0,CLIC
1995-04-05,0,CLIC
1995-04-06,0,CLIC
1995-04-07,0,CLIC
1995-04-08,0,CLIC
1995-04-09,0,CLIC
1995-04-10,0,CLIC
1995-04-11,0,CLIC
1995-04-12,0,CLIC
1995-04-13,0,CLIC
1995-04-14,0,CLIC
1995-04-15,0,CLIC
1995-04-16,0,CLIC
1995-04-17,0,CLIC
1995-04-18,0,CLIC
1995-04-19,0,CLIC
1995-04-20,0,CLIC
1995-04-21,0,CLIC
1995-04-22,0,CLIC
1995-04-23,0,CLIC
1995-04-24,0,CLIC
1995-04-25,0,CLIC
1995-04-26,0,CLIC
1995-04-27,0,CLIC
1995-04-28,0,CLIC
1995-04-29,0,CLIC
1995-04-30,0,CLIC
1995-05-01,38,CLIC
1995-05-02,11,CLIC
1995-05-03,20,CLIC
1995-05-04,0,CLIC
1995-05-05,0,CLIC
1995-05-06,0,CLIC
1995-05-07,0,CLIC
1995-05-08,0,CLIC
1995-05-09,0,CLIC
1995-05-10,0,CLIC
1995-05-11,0,CLIC
1995-05-12,0,CLIC
1995-05-13,0,CLIC
1995-05-14,0,CLIC
1995-05-15,0,CLIC
1995-05-16,0,CLIC
1995-05-17,0,CLIC
1995-05-18,0,CLIC
1995-05-19,0,CLIC
1995-05-20,0,CLIC
1995-05-21,0,CLIC
1995-05-22,0,CLIC
1995-05-23,0,CLIC
1995-05-24,0,CLIC
1995-05-25,0,CLIC
1995-05-26,0,CLIC
1995-05-27,0,CLIC
1995-05-28,0,CLIC
1995-05-29,0,CLIC
1995-05-30,0,CLIC
1995-05-31,0,CLIC
1995-06-01,0,CLIC
1995-06-02,0,CLIC
1995-06-03,0,CLIC
1995-06-04,0,CLIC
1995-06-05,0,CLIC
1995-06-06,0,CLIC
1995-06-07,0,CLIC
1995-06-08,0,CLIC
1995-06-09,0,CLIC
1995-06-10,0,CLIC
1995-06-11,30,CLIC
1995-06-12,0,CLIC
1995-06-13,0,CLIC
1995-06-14,0,CLIC
1995-06-15,0,CLIC
1995-06-16,0,CLIC
1995-06-17,0,CLIC
1995-06-18,0,CLIC
1995-06-19,0,CLIC
1995-06-20,20,CLIC
1995-06-21,0,CLIC
1995-06-22,0,CLIC
1995-06-23,0,CLIC
1995-06-24,0,CLIC
1995-06-25,0,CLIC
1995-06-26,0,CLIC
1995-06-27,0,CLIC
1995-06-28,0,CLIC
1995-06-29,0,CLIC
1995-06-30,0,CLIC
1996-01-01,0,CLIC
1996-01-02,10,CLIC
1996-01-03,0,CLIC
1996-01-04,0,CLIC
1996-01-05,0,CLIC
1996-01-06,0,CLIC
1996-01-07,0,CLIC
1996-01-08,0,CLIC
1996-01-09,0,CLIC
1996-01-10,0,CLIC
1996-01-11,0,CLIC
1996-01-12,0,CLIC
1996-01-13,0,CLIC
1996-01-14,0,CLIC
1996-01-15,0,CLIC
1996-01-16,0,CLIC
1996-01-17,0,CLIC
1996-01-18,0,CLIC
1996-01-19,0,CLIC
1996-01-20,0,CLIC
1996-01-21,0,CLIC
1996-01-22,0,CLIC
1996-01-23,0,CLIC
1996-01-24,0,CLIC
1996-01-25,0,CLIC
1996-01-26,0,CLIC
1996-01-27,0,CLIC
1996-01-28,0,CLIC
1996-01-29,0,CLIC
1996-01-30,0,CLIC
1996-01-31,0,CLIC
1996-03-01,0,CLIC
1996-03-02,0,CLIC
1996-03-03,0,CLIC
1996-03-04,0,CLIC
1996-03-05,0,CLIC
1996-03-06,0,CLIC
1996-03-07,0,CLIC
1996-03-08,0,CLIC
1996-03-09,0,CLIC
1996-03-10,0,CLIC
1996-03-11,0,CLIC
1996-03-12,0,CLIC
1996-03-13,0,CLIC
1996-03-14,0,CLIC
1996-03-15,0,CLIC
1996-03-16,0,CLIC
1996-03-17,0,CLIC
1996-03-18,0,CLIC
1996-03-19,0,CLIC
1996-03-20,0,CLIC
1996-03-21,0,CLIC
1996-03-22,0,CLIC
1996-03-23,0,CLIC
1996-03-24,0,CLIC
1996-03-25,0,CLIC
1996-03-26,0,CLIC
1996-03-27,0,CLIC
1996-03-28,0,CLIC
1996-03-29,0,CLIC
1996-03-30,0,CLIC
1996-03-31,0,CLIC
1996-04-01,0,CLIC
1996-04-02,0,CLIC
1996-04-03,0,CLIC
1996-04-04,0,CLIC
1996-04-05,0,CLIC
1996-04-06,0,CLIC
1996-04-07,0,CLIC
1996-04-08,0,CLIC
1996-04-09,0,CLIC
1996-04-10,0,CLIC
1996-04-11,0,CLIC
1996-04-12,0,CLIC
1996-04-13,0,CLIC
1996-04-14,0,CLIC
1996-04-15,0,CLIC
1996-04-16,0,CLIC
1996-04-17,0,CLIC
1996-04-18,0,CLIC
1996-04-19,0,CLIC
1996-04-20,0,CLIC
1996-04-21,0,CLIC
1996-04-22,0,CLIC
1996-04-23,0,CLIC
1996-04-24,0,CLIC
1996-04-25,0,CLIC
1996-04-26,0,CLIC
1996-04-27,0,CLIC
1996-04-28,0,CLIC
1996-04-29,0,CLIC
1996-04-30,0,CLIC
1996-05-01,0,CLIC
1996-05-02,0,CLIC
1996-05-03,0,CLIC
1996-05-04,0,CLIC
1996-05-05,0,CLIC
1996-05-06,0,CLIC
1996-05-07,0,CLIC
1996-05-08,0,CLIC
1996-05-09,0,CLIC
1996-05-10,0,CLIC
1996-05-11,0,CLIC
1996-05-12,0,CLIC
1996-05-13,0,CLIC
1996-05-14,0,CLIC
1996-05-15,0,CLIC
1996-05-16,0,CLIC
1996-05-17,0,CLIC
1996-05-18,0,CLIC
1996-05-19,0,CLIC
1996-05-20,0,CLIC
1996-05-21,0,CLIC
1996-05-22,0,CLIC
1996-05-23,0,CLIC
1996-05-24,0,CLIC
1996-05-25,0,CLIC
1996-05-26,0,CLIC
1996-05-27,0,CLIC
1996-05-28,0,CLIC
1996-05-29,0,CLIC
1996-05-30,0,CLIC
1996-05-31,0,CLIC
1996-06-01,0,CLIC
1996-06-02,0,CLIC
1996-06-03,0,CLIC
1996-06-04,0,CLIC
1996-06-05,0,CLIC
1996-06-06,0,CLIC
1996-06-07,12,CLIC
1996-06-08,0,CLIC
1996-06-09,0,CLIC
1996-06-10,0,CLIC
1996-06-11,0,CLIC
1996-06-12,0,CLIC
1996-06-13,0,CLIC
1996-06-14,0,CLIC
1996-06-15,0,CLIC
1996-06-16,0,CLIC
1996-06-17,0,CLIC
1996-06-18,0,CLIC
1996-06-19,0,CLIC
1996-06-20,0,CLIC
1996-06-21,0,CLIC
1996-06-22,32,CLIC
1996-06-23,0,CLIC
1996-06-24,0,CLIC
1996-06-25,0,CLIC
1996-06-26,0,CLIC
1996-06-27,0,CLIC
1996-06-28,0,CLIC
1996-06-29,23,CLIC
1996-06-30,0,CLIC
1996-07-01,0,CLIC
1996-07-02,0,CLIC
1996-07-03,0,CLIC
1996-07-04,0,CLIC
1996-07-05,0,CLIC
1996-07-06,0,CLIC
1996-07-07,0,CLIC
1996-07-08,0,CLIC
1996-07-09,0,CLIC
1996-07-10,0,CLIC
1996-07-11,0,CLIC
1996-07-12,0,CLIC
1996-07-13,0,CLIC
1996-07-14,0,CLIC
1996-07-15,0,CLIC
1996-07-16,0,CLIC
1996-07-17,0,CLIC
1996-07-18,0,CLIC
1996-07-19,0,CLIC
1996-07-20,0,CLIC
1996-07-21,0,CLIC
1996-07-22,0,CLIC
1996-07-23,0,CLIC
1996-07-24,0,CLIC
1996-07-25,0,CLIC
1996-07-26,0,CLIC
1996-07-27,0,CLIC
1996-07-28,0,CLIC
1996-07-29,0,CLIC
1996-07-30,0,CLIC
1996-07-31,0,CLIC
1996-08-01,0,CLIC
1996-08-02,0,CLIC
1996-08-03,0,CLIC
1996-08-04,0,CLIC
1996-08-05,0,CLIC
1996-08-06,0,CLIC
1996-08-07,0,CLIC
1996-08-08,60,CLIC
1996-08-09,20,CLIC
1996-08-10,0,CLIC
1996-08-11,0,CLIC
1996-08-12,29,CLIC
1996-08-13,0,CLIC
1996-08-14,0,CLIC
1996-08-15,0,CLIC
1996-08-16,0,CLIC
1996-08-17,0,CLIC
1996-08-18,0,CLIC
1996-08-19,89,CLIC
1996-08-20,75,CLIC
1996-08-21,38,CLIC
1996-08-22,48,CLIC
1996-08-23,60,CLIC
1996-08-24,85,CLIC
1996-08-25,0,CLIC
1996-08-26,0,CLIC
1996-08-27,0,CLIC
1996-08-28,0,CLIC
1996-08-29,0,CLIC
1996-08-30,0,CLIC
1996-08-31,0,CLIC
1996-09-01,2.4,CLIC
1996-09-02,6.6,CLIC
1996-09-03,1.5,CLIC
1996-09-04,41.7,CLIC
1996-09-05,13.1,CLIC
1996-09-06,0,CLIC
1996-09-07,0,CLIC
1996-09-08,0,CLIC
1996-09-09,0,CLIC
1996-09-10,0,CLIC
1996-09-11,10,CLIC
1996-09-12,0,CLIC
1996-09-13,0,CLIC
1996-09-14,0,CLIC
1996-09-15,0,CLIC
1996-09-16,0,CLIC
1996-09-17,0,CLIC
1996-09-18,0.8,CLIC
1996-09-19,0,CLIC
1996-09-20,0,CLIC
1996-09-21,0,CLIC
1996-09-22,0,CLIC
1996-09-23,0,CLIC
1996-09-24,0,CLIC
1996-09-25,0,CLIC
1996-09-26,0,CLIC
1996-09-27,4.6,CLIC
1996-09-28,0,CLIC
1996-09-29,0,CLIC
1996-09-30,0,CLIC
1996-10-01,5,CLIC
1996-10-02,23,CLIC
1996-10-03,14,CLIC
1996-10-04,65,CLIC
1996-10-05,12,CLIC
1996-10-06,2,CLIC
1996-10-07,0,CLIC
1996-10-08,0,CLIC
1996-10-09,0,CLIC
1996-10-10,0,CLIC
1996-10-11,0,CLIC
1996-10-12,0,CLIC
1996-10-13,0,CLIC
1996-10-14,0,CLIC
1996-10-15,0,CLIC
1996-10-16,0,CLIC
1996-10-17,0,CLIC
1996-10-18,0,CLIC
1996-10-19,0,CLIC
1996-10-20,0,CLIC
1996-10-21,0,CLIC
1996-10-22,0,CLIC
1996-10-23,0,CLIC
1996-10-24,3.5,CLIC
1996-10-25,0,CLIC
1996-10-26,0,CLIC
1996-10-27,0,CLIC
1996-10-28,0,CLIC
1996-10-29,0,CLIC
1996-10-30,0,CLIC
1996-10-31,0,CLIC
1996-11-01,0,CLIC
1996-11-02,0,CLIC
1996-11-03,0,CLIC
1996-11-04,12.5,CLIC
1996-11-05,0,CLIC
1996-11-06,0,CLIC
1996-11-07,0,CLIC
1996-11-08,0,CLIC
1996-11-09,0,CLIC
1996-11-10,0,CLIC
1996-11-11,0,CLIC
1996-11-12,0,CLIC
1996-11-13,0,CLIC
1996-11-14,0,CLIC
1996-11-15,0,CLIC
1996-11-16,0,CLIC
1996-11-17,0,CLIC
1996-11-18,0,CLIC
1996-11-19,0,CLIC
1996-11-20,0,CLIC
1996-11-21,0,CLIC
1996-11-22,0,CLIC
1996-11-23,0,CLIC
1996-11-24,0,CLIC
1996-11-25,0,CLIC
1996-11-26,0,CLIC
1996-11-27,0,CLIC
1996-11-28,0,CLIC
1996-11-29,0,CLIC
1996-11-30,0,CLIC
1996-12-01,0,CLIC
1996-12-02,0,CLIC
1996-12-03,0,CLIC
1996-12-04,0,CLIC
1996-12-05,0,CLIC
1996-12-06,0,CLIC
1996-12-07,0,CLIC
1996-12-08,0,CLIC
1996-12-09,0,CLIC
1996-12-10,0,CLIC
1996-12-11,0,CLIC
1996-12-12,0,CLIC
1996-12-13,0,CLIC
1996-12-14,0,CLIC
1996-12-15,0,CLIC
1996-12-16,0,CLIC
1996-12-17,0,CLIC
1996-12-18,0,CLIC
1996-12-19,0,CLIC
1996-12-20,0,CLIC
1996-12-21,0,CLIC
1996-12-22,0,CLIC
1996-12-23,0,CLIC
1996-12-24,0,CLIC
1996-12-25,0,CLIC
1996-12-26,0,CLIC
1996-12-27,0,CLIC
1996-12-28,0,CLIC
1996-12-29,0,CLIC
1996-12-30,0,CLIC
1996-12-31,0,CLIC
1997-02-01,0,CLIC
1997-02-02,0,CLIC
1997-02-03,0,CLIC
1997-02-04,12,CLIC
1997-02-05,8,CLIC
1997-02-06,0,CLIC
1997-02-07,0,CLIC
1997-02-08,4,CLIC
1997-02-09,0,CLIC
1997-02-10,0,CLIC
1997-02-11,6,CLIC
1997-02-12,0,CLIC
1997-02-13,0,CLIC
1997-02-14,4,CLIC
1997-02-15,0,CLIC
